language,id,text,file,node,lineNumber,lock,comment
en,line:08cad58,doctor: great lets head back then,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_doctor,333,101c1389,
en,line:012d810,old guy: sigh,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_doctor,338,876ba3a9,
en,line:05f0b69,player: hey can i help you with something?,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,348,fd06dbf9,
en,line:01ca748,old guy: not unless youve got a way out of here,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,349,8f72b790,
en,line:0ff922d,"old guy: sorry that was rude its just a stressfull situation, you try the drawers on the other side",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,351,6d32ac16,
en,line:02b14f1,"player: its fine, cant really blame you right now its kinda stressfull for everyone",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,352,61da2fea,
en,line:0a1a06b,old guy: i just feel like im missing something a part of myself or someone i really care for,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,353,0f9e6f0a,
en,line:047a4f3,"player: im sorry i cant really say the same for me, but not even knowing who you are what youve done it terrifies mean",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,354,b37174d1,
en,line:04f44b6,player: i really hope we will get it back when all of this is over,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,355,ae1cabc8,
en,line:05a870c,old guy: hey i think i found a keychain,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,356,ce6c992a,
en,line:04c4fd0,player: lets head back then and get this over with,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,help_the_old_guy,357,31981df7,
en,line:02e2983,{0}: huh! so you decided to come with instead?,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,find_the_old_man,372,d0fe4cef,
en,line:00f17d9,old_man: theres a big metal door at the end we seem to be in some kind of bunker vacility i couldnt get out,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,find_the_old_man,373,8b3809b3,
en,line:0d2c5b2,"{0}: im glad were back together, even if its you",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,find_the_old_man,374,15fa20e5,
en,line:0ce768f,old guy: you just have to be cocky dont you,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,find_the_old_man,375,9629de26,
en,line:08e62d3,use the keycard on this door,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Open_Door,390,3bda18cc,
en,line:0923f36,player: it works!,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Open_Door,392,e8ed9fd9,
en,line:0e97f62,{0}: we made it! lets look arround and see if we can acces anything,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Open_Door,397,6a618757,Line metadata: lastline
en,line:0727a0d,player: search arround the room for clues,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Open_Door,398,de2732c4,
en,line:06063d3,go back to the exit and use the keycard there,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Open_Door,400,695105b7,
en,line:0eac3f1,"old man: it looks like a map, lets just press the button and get the hell outta here",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,412,2220489d,
en,line:013a9df,doctor: hold up a sec,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,413,2e85e891,
en,line:0fcc7b7,{0}: look at this file project cancelation,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,414,ffae46ae,
en,line:0fc1a3d,player: the file seems locked,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,415,f5523cb5,
en,line:0b92141,{0}: i might be able to open it given enough time,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,416,abb52757,Line metadata: lastline
en,line:061880d,press the button,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,418,afcded9e,
en,line:0b53e7a,let the girl crack the cancelation file,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,420,863fabad,
en,line:01011fe,{0}: working on it,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,421,cae707d9,
en,line:07a90f8,{0}: done it should open now,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,423,f3b24e6a,
en,line:046866b,set the device up right,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,425,d1b434cb,
en,line:0f3747e,press the button,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,427,afcded9e,
en,line:09ab285,test suubject files,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,429,a676288d,
en,line:0538b5b,project cancelation,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,431,7519b822,
en,line:0a9010a,press the button,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,433,afcded9e,
en,line:0c56b6f,let the girl crack the cancelation file,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,435,863fabad,
en,line:0856224,{0}: working on it,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,436,cae707d9,
en,line:099013c,{0}: done it should open now,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,438,f3b24e6a,
en,line:0e94a9a,set the device up right,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,440,d1b434cb,
en,line:00f0325,press the button,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,442,afcded9e,
en,line:0eb3665,head back to the exit with your keycard,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,444,9d55ad7f,
en,line:0ae65dd,player: lets just head back to the exit now that we have a keycard,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,project_shift,445,316598b4,
en,line:0ff5167,player: You press the button,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,453,7d61575c,
en,line:0637e7c,doctor: lets hope this works,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,454,bcf249aa,
en,line:08cde8f,{0}: yeah fingers crossed,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,455,c5c17a99,
en,line:0a38f00,player: you feel the ground shaking beneath your feet,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,456,35a20309,
en,line:07f495f,old guy: did anyone else feel that?,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,457,ea5ba94f,
en,line:0e9847b,"doctor: the ground is shaking, no more than that i think this reality itself is colapse_ending",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,458,aff62601,
en,line:0cc1404,player: nothing,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,459,360b357e,
en,line:0368a71,the end: the end,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,colapse_ending,461,bf8bc4ce,
en,line:09a7492,{0}: hey doc give me some help setting this thing up,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,467,a84f38ad,
en,line:095dcb8,doc: it looks like we have to return to our original location for it to work properly,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,468,7dc6d61f,
en,line:08e2d8e,old guy: how do we know if this will even work,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,469,44b65d29,
en,line:0eebdaa,{0}: we dont but i dont see any other options,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,470,68362907,
en,line:0aa7357,sound: you hear voices outside of the door,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,475,58da8280,
en,line:0f2de43,old guy: wait… i remember someone waiting for me,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,476,a9c908cd,
en,line:0790379,{0}: were back!!,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,477,149621d9,
en,line:0161059,{0}: never thought i would be happy to return to my life but omg anything is better than that,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,478,9568f544,
en,line:062f12b,doctor: why did i ever chose to be a part in this,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,479,2834ebed,
en,line:0638606,the end: the end,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,white_room_ending,480,bf8bc4ce,
en,line:09e0a1f,{0}: wow this room is big,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,To_Exit_With_Everyone,492,bc9eae92,
en,line:075d677,doctor: this looks more like a military bunker or highly clasified research facility,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,To_Exit_With_Everyone,493,d0b89428,
en,line:0918e6d,{0}: the door seems closed tho lets try to find a way to open it,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,To_Exit_With_Everyone,494,2419193f,
en,line:0cd13fa,"player: the door seems locked,",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Interact_Exit_Door,499,c0305e62,
en,line:008be4b,more dialogue:,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Interact_Exit_Door,500,6fb2d87c,Line metadata: lastline
en,line:067128d,stay here and wait,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Interact_Exit_Door,501,f043b12f,
en,line:0b19d4b,head to the control room,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,Interact_Exit_Door,502,016319d5,
en,line:0da9e27,"player: you arrive at the exit and the door opens with a keycard, you walk through and look up at the sky",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,520,f4a5019a,
en,line:06616ce,"{0}: the sky is amazing isnt it, in some way this is the first time ive seen it",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,522,893065ee,
en,line:00d5a42,"{0}: i know what it is but somehow i didnt remember exactly how magical it feels,",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,523,13ac47d5,
en,line:049146b,"old guy: hey theres a parking lot right there, lets just grab a car and leave",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,524,68b4250a,
en,line:0f56197,"doc: im starting to feel dizy, like the world itself is shaking and bending",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,525,604e98d9,
en,line:0a8f49c,player: agh you all fall down and it returns to normal for now,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,526,f0826e72,
en,line:0da7c3c,the end: the end,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,empty_ending,527,bf8bc4ce,
en,line:0278c08,Player: Hello,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,546,6443b3bd,
en,line:0b447a5,"NPC: Hello, this is a sample showing off the localization",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,548,6d62efd6,Line metadata: lastline
en,line:0909db8,Neat,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,549,4fdc1c84,
en,line:0c80885,"Player: great idea, I like it!",F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,550,0aea84bf,
en,line:0eadbfb,NPC: right?,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,552,67d2c3e8,
en,line:003c677,Dull,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,553,8e6f6598,
en,line:0ea3fe2,Player: kinda dull and boring to be honest,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,554,f5f482ae,
en,line:0c6804e,NPC: rude!,F:\cmgt projects\interactive\Interactive\InteractiveStorytelling2526\Assets\Dialogue\MyStoryScript.yarn,NPC,556,71b54ea8,
